,fecha,dia,hora,SEN
,10/9/2024,9,9,"9,397.52"
,10/9/2024,9,10,"9,725.78"
,10/9/2024,9,11,"9,926.20"
,10/9/2024,9,12,"9,785.02"
,10/9/2024,9,13,"9,691.36"
,10/9/2024,9,14,"9,746.56"
,10/9/2024,9,15,"9,821.54"
,10/9/2024,9,16,"9,636.37"
,10/9/2024,9,17,"9,570.28"
,10/9/2024,9,18,"9,366.17"
,10/9/2024,9,19,"9,249.89"
,10/9/2024,9,20,"9,450.36"
,10/9/2024,9,21,"9,744.81"
,10/9/2024,9,22,"10,146.82"
,10/9/2024,9,23,"9,860.73"
,10/9/2024,9,24,"9,431.59"
,10/10/2024,10,1,"8,895.36"
,10/10/2024,10,2,"8,472.76"
,10/10/2024,10,3,"8,255.89"
,10/10/2024,10,4,"8,179.27"
,10/10/2024,10,5,"8,215.23"
,10/10/2024,10,6,"8,281.50"
,10/10/2024,10,7,"8,758.33"
,10/10/2024,10,8,"9,395.90"
,10/10/2024,10,9,"9,686.90"
,10/10/2024,10,10,"10,000.26"
,10/10/2024,10,11,"10,081.47"
,10/10/2024,10,12,"10,171.18"
,10/10/2024,10,13,"10,199.19"
,10/10/2024,10,14,"9,983.64"
,10/10/2024,10,15,"10,088.03"
,10/10/2024,10,16,"9,859.77"
,10/10/2024,10,17,"9,781.20"
,10/10/2024,10,18,"9,569.88"
,10/10/2024,10,19,"9,436.55"
,10/10/2024,10,20,"9,771.98"
,10/10/2024,10,21,"10,402.75"
,10/10/2024,10,22,"10,339.24"
,10/10/2024,10,23,"10,132.22"
,10/10/2024,10,24,"9,627.72"
,10/11/2024,11,1,"9,232.05"
,10/11/2024,11,2,"8,844.34"
,10/11/2024,11,3,"8,500.90"
,10/11/2024,11,4,"8,413.81"
,10/11/2024,11,5,"8,442.02"
,10/11/2024,11,6,"8,475.90"
,10/11/2024,11,7,"9,004.49"
,10/11/2024,11,8,"9,510.14"
,10/11/2024,11,9,"9,894.32"
,10/11/2024,11,10,"10,488.22"
,10/11/2024,11,11,"10,648.60"
,10/11/2024,11,12,"10,895.01"
,10/11/2024,11,13,"10,827.33"
,10/11/2024,11,14,"10,601.15"
,10/11/2024,11,15,"10,616.75"
,10/11/2024,11,16,"10,390.24"
,10/11/2024,11,17,"9,988.33"
,10/11/2024,11,18,"9,643.16"
,10/11/2024,11,19,"9,447.35"
,10/11/2024,11,20,"9,750.17"
,10/11/2024,11,21,"10,194.37"
,10/11/2024,11,22,"10,144.88"
,10/11/2024,11,23,"9,879.04"
,10/11/2024,11,24,"9,483.04"
,10/12/2024,12,1,"9,019.74"
,10/12/2024,12,2,"8,634.59"
,10/12/2024,12,3,"8,427.91"
,10/12/2024,12,4,"8,222.31"
,10/12/2024,12,5,"8,068.03"
,10/12/2024,12,6,"8,031.47"
,10/12/2024,12,7,"8,089.45"
,10/12/2024,12,8,"8,169.82"
,10/12/2024,12,9,"8,567.04"
,10/12/2024,12,10,"9,296.38"
,10/12/2024,12,11,"9,625.60"
,10/12/2024,12,12,"9,587.64"
,10/12/2024,12,13,"9,618.97"
,10/12/2024,12,14,"9,736.18"
,10/12/2024,12,15,"9,421.55"
,10/12/2024,12,16,"9,196.40"
,10/12/2024,12,17,"9,054.50"
,10/12/2024,12,18,"8,998.22"
,10/12/2024,12,19,"8,856.37"
,10/12/2024,12,20,"9,045.57"
,10/12/2024,12,21,"9,692.21"
,10/12/2024,12,22,"9,765.64"
,10/12/2024,12,23,"9,502.95"
,10/12/2024,12,24,"9,144.37"
,10/13/2024,13,1,"8,713.89"
,10/13/2024,13,2,"8,404.35"
,10/13/2024,13,3,"8,167.09"
,10/13/2024,13,4,"8,013.81"
,10/13/2024,13,5,"7,915.09"
,10/13/2024,13,6,"7,837.86"
,10/13/2024,13,7,"7,876.42"
,10/13/2024,13,8,"7,779.00"
,10/13/2024,13,9,"7,953.26"
,10/13/2024,13,10,"8,660.41"
,10/13/2024,13,11,"9,049.52"
,10/13/2024,13,12,"9,260.31"
,10/13/2024,13,13,"9,235.08"
,10/13/2024,13,14,"9,298.52"
,10/13/2024,13,15,"9,233.79"
,10/13/2024,13,16,"9,105.35"
,10/13/2024,13,17,"8,857.16"
,10/13/2024,13,18,"8,732.15"
,10/13/2024,13,19,"8,753.39"
,10/13/2024,13,20,"9,027.15"
,10/13/2024,13,21,"9,746.10"
,10/13/2024,13,22,"9,775.72"
,10/13/2024,13,23,"9,504.51"
,10/13/2024,13,24,"9,082.52"
,10/14/2024,14,1,"8,672.17"
,10/14/2024,14,2,"8,371.78"
,10/14/2024,14,3,"8,297.18"
,10/14/2024,14,4,"8,293.56"
,10/14/2024,14,5,"8,118.36"
,10/14/2024,14,6,"8,132.80"
,10/14/2024,14,7,"8,749.32"
,10/14/2024,14,8,"9,278.61"
,10/14/2024,14,9,"9,542.77"
,10/14/2024,14,10,"10,400.47"
,10/14/2024,14,11,"10,635.16"
,10/14/2024,14,12,"10,697.21"
,10/14/2024,14,13,"10,642.57"
,10/14/2024,14,14,"10,714.78"
,10/14/2024,14,15,"10,414.31"
,10/14/2024,14,16,"10,214.65"
,10/14/2024,14,17,"10,130.48"
,10/14/2024,14,18,"9,759.77"
,10/14/2024,14,19,"9,521.71"
,10/14/2024,14,20,"9,811.24"
,10/14/2024,14,21,"10,298.69"
,10/14/2024,14,22,"10,297.92"
,10/14/2024,14,23,"10,029.35"
,10/14/2024,14,24,"9,588.65"
,10/15/2024,15,1,"9,142.54"
,10/15/2024,15,2,"8,709.07"
,10/15/2024,15,3,"8,530.42"
,10/15/2024,15,4,"8,412.35"
,10/15/2024,15,5,"8,326.31"
,10/15/2024,15,6,"8,474.19"
,10/15/2024,15,7,"8,966.46"
,10/15/2024,15,8,"9,377.62"
,10/15/2024,15,9,"9,840.40"
,10/15/2024,15,10,"10,397.81"
,10/15/2024,15,11,"10,668.17"
,10/15/2024,15,12,"10,729.17"
,10/15/2024,15,13,"10,635.01"
,10/15/2024,15,14,"10,551.85"
,10/15/2024,15,15,"10,511.08"
,10/15/2024,15,16,"10,351.06"
,10/15/2024,15,17,"10,102.94"
,10/15/2024,15,18,"9,957.89"
,10/15/2024,15,19,"9,859.85"
,10/15/2024,15,20,"10,102.34"
,10/15/2024,15,21,"10,461.98"
,10/15/2024,15,22,"10,446.72"
,10/15/2024,15,23,"10,170.40"
,10/15/2024,15,24,"9,716.68"
,10/16/2024,16,1,"9,242.71"
,10/16/2024,16,2,"8,813.39"
,10/16/2024,16,3,"8,577.20"
,10/16/2024,16,4,"8,504.32"
,10/16/2024,16,5,"8,528.87"
,10/16/2024,16,6,"8,696.05"
,10/16/2024,16,7,"9,060.24"
,10/16/2024,16,8,"9,394.83"
,10/16/2024,16,9,"9,768.97"
,10/16/2024,16,10,"10,189.51"
,10/16/2024,16,11,"10,374.96"
,10/16/2024,16,12,"10,415.68"
,10/16/2024,16,13,"10,268.71"
,10/16/2024,16,14,"10,274.49"
,10/16/2024,16,15,"10,242.70"
,10/16/2024,16,16,"10,059.35"
,10/16/2024,16,17,"9,918.84"
,10/16/2024,16,18,"9,822.12"
,10/16/2024,16,19,"9,644.62"
,10/16/2024,16,20,"9,850.95"
,10/16/2024,16,21,"10,365.01"
,10/16/2024,16,22,"10,350.24"
,10/16/2024,16,23,"10,050.57"
,10/16/2024,16,24,"9,641.84"
,10/17/2024,17,1,"9,166.23"
,10/17/2024,17,2,"8,843.70"
,10/17/2024,17,3,"8,609.65"
,10/17/2024,17,4,"8,428.95"
,10/17/2024,17,5,"8,400.96"
,10/17/2024,17,6,"8,532.12"
,10/17/2024,17,7,"9,019.04"
,10/17/2024,17,8,"9,496.24"
,10/17/2024,17,9,"9,969.00"
,10/17/2024,17,10,"10,597.97"
,10/17/2024,17,11,"10,800.07"
,10/17/2024,17,12,"10,898.22"
,10/17/2024,17,13,"10,774.57"
,10/17/2024,17,14,"10,420.58"
,10/17/2024,17,15,"10,415.25"
,10/17/2024,17,16,"10,307.14"
,10/17/2024,17,17,"10,172.00"
,10/17/2024,17,18,"9,955.66"
,10/17/2024,17,19,"9,768.70"
,10/17/2024,17,20,"9,915.67"
,10/17/2024,17,21,"10,415.98"
,10/17/2024,17,22,"10,454.49"
,10/17/2024,17,23,"10,263.35"
,10/17/2024,17,24,"9,840.54"
,10/18/2024,18,1,"9,462.27"
,10/18/2024,18,2,"9,171.25"
,10/18/2024,18,3,"9,006.58"
,10/18/2024,18,4,"8,787.61"
,10/18/2024,18,5,"8,656.98"
,10/18/2024,18,6,"8,753.31"
,10/18/2024,18,7,"9,214.84"
,10/18/2024,18,8,"9,496.97"
,10/18/2024,18,9,"10,017.62"
,10/18/2024,18,10,"10,588.97"
,10/18/2024,18,11,"10,856.75"
,10/18/2024,18,12,"10,922.84"
,10/18/2024,18,13,"10,883.58"
,10/18/2024,18,14,"10,968.82"
,10/18/2024,18,15,"10,912.27"
,10/18/2024,18,16,"10,636.63"
,10/18/2024,18,17,"10,332.81"
,10/18/2024,18,18,"10,102.57"
,10/18/2024,18,19,"10,013.60"
,10/18/2024,18,20,"10,094.39"
,10/18/2024,18,21,"10,562.79"
,10/18/2024,18,22,"10,429.40"
,10/18/2024,18,23,"10,179.28"
,10/18/2024,18,24,"9,810.26"
,10/19/2024,19,1,"9,307.08"
,10/19/2024,19,2,"9,091.91"
,10/19/2024,19,3,"8,722.52"
,10/19/2024,19,4,"8,759.42"
,10/19/2024,19,5,"8,654.66"
,10/19/2024,19,6,"8,634.98"
,10/19/2024,19,7,"8,654.55"
,10/19/2024,19,8,"8,740.05"
,10/19/2024,19,9,"9,029.34"
,10/19/2024,19,10,"9,566.24"
,10/19/2024,19,11,"10,060.67"
,10/19/2024,19,12,"10,122.55"
,10/19/2024,19,13,"10,236.75"
,10/19/2024,19,14,"10,174.13"
,10/19/2024,19,15,"9,896.52"
,10/19/2024,19,16,"9,700.81"
,10/19/2024,19,17,"9,516.16"
,10/19/2024,19,18,"9,313.29"
,10/19/2024,19,19,"9,328.03"
,10/19/2024,19,20,"9,579.09"
,10/19/2024,19,21,"9,981.63"
,10/19/2024,19,22,"9,884.31"
,10/19/2024,19,23,"9,583.25"
,10/19/2024,19,24,"9,280.54"
,10/20/2024,20,1,"8,834.32"
,10/20/2024,20,2,"8,603.94"
,10/20/2024,20,3,"8,443.65"
,10/20/2024,20,4,"8,213.07"
,10/20/2024,20,5,"8,033.20"
,10/20/2024,20,6,"8,006.43"
,10/20/2024,20,7,"8,034.21"
,10/20/2024,20,8,"7,932.96"
,10/20/2024,20,9,"8,386.53"
,10/20/2024,20,10,"8,902.66"
,10/20/2024,20,11,"9,306.92"
,10/20/2024,20,12,"9,447.49"
,10/20/2024,20,13,"9,525.56"
,10/20/2024,20,14,"9,531.27"
,10/20/2024,20,15,"9,487.50"
,10/20/2024,20,16,"9,291.95"
,10/20/2024,20,17,"9,143.63"
,10/20/2024,20,18,"9,027.93"
,10/20/2024,20,19,"9,111.77"
,10/20/2024,20,20,"9,504.78"
,10/20/2024,20,21,"10,080.41"
,10/20/2024,20,22,"10,091.74"
,10/20/2024,20,23,"9,832.76"
,10/20/2024,20,24,"9,377.92"
,10/21/2024,21,1,"9,003.04"
,10/21/2024,21,2,"8,687.43"
,10/21/2024,21,3,"8,494.03"
,10/21/2024,21,4,"8,307.85"
,10/21/2024,21,5,"8,295.31"
,10/21/2024,21,6,"8,453.55"
,10/21/2024,21,7,"8,930.18"
,10/21/2024,21,8,"9,226.55"
,10/21/2024,21,9,"9,694.28"
,10/21/2024,21,10,"10,178.93"
,10/21/2024,21,11,"10,455.93"
,10/21/2024,21,12,"10,636.09"
,10/21/2024,21,13,"10,657.72"
,10/21/2024,21,14,"10,492.91"
,10/21/2024,21,15,"10,464.66"
,10/21/2024,21,16,"10,372.93"
,10/21/2024,21,17,"10,178.00"
,10/21/2024,21,18,"9,706.50"
,10/21/2024,21,19,"9,589.86"
,10/21/2024,21,20,"9,797.80"
,10/21/2024,21,21,"10,335.72"
,10/21/2024,21,22,"10,300.57"
,10/21/2024,21,23,"9,917.26"
,10/21/2024,21,24,"9,561.54"
,10/22/2024,22,1,"9,008.36"
,10/22/2024,22,2,"8,659.99"
,10/22/2024,22,3,"8,555.84"
,10/22/2024,22,4,"8,422.95"
,10/22/2024,22,5,"8,297.37"
,10/22/2024,22,6,"8,425.33"
,10/22/2024,22,7,"8,908.36"
,10/22/2024,22,8,"9,365.32"
,10/22/2024,22,9,"9,763.44"
,10/22/2024,22,10,"10,223.77"
,10/22/2024,22,11,"10,496.03"
,10/22/2024,22,12,"10,354.02"
,10/22/2024,22,13,"10,524.49"
,10/22/2024,22,14,"10,602.65"
,10/22/2024,22,15,"10,671.88"
,10/22/2024,22,16,"10,793.82"
,10/22/2024,22,17,"10,614.60"
,10/22/2024,22,18,"10,223.77"
,10/22/2024,22,19,"9,961.34"
,10/22/2024,22,20,"10,076.28"
,10/22/2024,22,21,"10,410.41"
,10/22/2024,22,22,"10,326.25"
,10/22/2024,22,23,"9,956.71"
,10/22/2024,22,24,"9,554.72"
,10/23/2024,23,1,"8,807.95"
,10/23/2024,23,2,"8,651.89"
,10/23/2024,23,3,"8,449.89"
,10/23/2024,23,4,"8,367.63"
,10/23/2024,23,5,"8,327.10"
,10/23/2024,23,6,"8,428.20"
,10/23/2024,23,7,"8,596.41"
,10/23/2024,23,8,"8,973.66"
,10/23/2024,23,9,"9,552.25"
,10/23/2024,23,10,"10,292.76"
,10/23/2024,23,11,"10,438.12"
,10/23/2024,23,12,"10,502.12"
,10/23/2024,23,13,"10,522.44"
,10/23/2024,23,14,"10,495.63"
,10/23/2024,23,15,"10,534.81"
,10/23/2024,23,16,"10,316.12"
,10/23/2024,23,17,"9,974.82"
,10/23/2024,23,18,"9,708.95"
,10/23/2024,23,19,"9,481.05"
,10/23/2024,23,20,"9,706.55"
,10/23/2024,23,21,"10,136.99"
,10/23/2024,23,22,"10,123.08"
,10/23/2024,23,23,"9,897.76"
,10/23/2024,23,24,"9,477.73"
,10/24/2024,24,1,"8,977.00"
,10/24/2024,24,2,"8,601.27"
,10/24/2024,24,3,"8,305.00"
,10/24/2024,24,4,"8,145.93"
,10/24/2024,24,5,"8,115.16"
,10/24/2024,24,6,"8,297.47"
,10/24/2024,24,7,"8,617.32"
,10/24/2024,24,8,"8,805.76"
,10/24/2024,24,9,"9,407.19"
,10/24/2024,24,10,"9,920.28"
,10/24/2024,24,11,"10,145.42"
,10/24/2024,24,12,"10,310.79"
,10/24/2024,24,13,"10,380.48"
,10/24/2024,24,14,"10,406.71"
,10/24/2024,24,15,"10,418.49"
,10/24/2024,24,16,"10,228.78"
,10/24/2024,24,17,"9,978.19"
,10/24/2024,24,18,"9,686.97"
,10/24/2024,24,19,"9,500.98"
,10/24/2024,24,20,"9,733.74"
,10/24/2024,24,21,"10,176.64"
,10/24/2024,24,22,"10,201.49"
,10/24/2024,24,23,"9,927.16"
,10/24/2024,24,24,"9,540.52"
,10/25/2024,25,1,"9,062.91"
,10/25/2024,25,2,"8,701.96"
,10/25/2024,25,3,"8,611.97"
,10/25/2024,25,4,"8,469.96"
,10/25/2024,25,5,"8,362.47"
,10/25/2024,25,6,"8,455.49"
,10/25/2024,25,7,"8,745.66"
,10/25/2024,25,8,"9,099.30"
,10/25/2024,25,9,"9,699.00"
,10/25/2024,25,10,"10,121.12"
,10/25/2024,25,11,"10,256.50"
,10/25/2024,25,12,"10,356.07"
,10/25/2024,25,13,"10,478.35"
,10/25/2024,25,14,"10,346.16"
,10/25/2024,25,15,"10,181.29"
,10/25/2024,25,16,"10,013.72"
,10/25/2024,25,17,"9,588.32"
,10/25/2024,25,18,"9,352.89"
,10/25/2024,25,19,"9,417.71"
,10/25/2024,25,20,"9,646.45"
,10/25/2024,25,21,"10,073.74"
,10/25/2024,25,22,"10,106.19"
,10/25/2024,25,23,"9,858.18"
,10/25/2024,25,24,"9,516.86"
,10/26/2024,26,1,"9,195.23"
,10/26/2024,26,2,"8,806.54"
,10/26/2024,26,3,"8,525.63"
,10/26/2024,26,4,"8,350.88"
,10/26/2024,26,5,"8,195.29"
,10/26/2024,26,6,"8,160.85"
,10/26/2024,26,7,"8,209.21"
,10/26/2024,26,8,"8,242.12"
,10/26/2024,26,9,"8,676.34"
,10/26/2024,26,10,"9,217.50"
,10/26/2024,26,11,"9,530.95"
,10/26/2024,26,12,"9,608.34"
,10/26/2024,26,13,"9,665.40"
,10/26/2024,26,14,"9,534.27"
,10/26/2024,26,15,"9,452.20"
,10/26/2024,26,16,"9,248.47"
,10/26/2024,26,17,"8,979.89"
,10/26/2024,26,18,"8,813.78"
,10/26/2024,26,19,"8,754.83"
,10/26/2024,26,20,"8,980.30"
,10/26/2024,26,21,"9,389.16"
,10/26/2024,26,22,"9,442.69"
,10/26/2024,26,23,"9,230.49"
,10/26/2024,26,24,"8,885.40"
,10/27/2024,27,1,"8,577.15"
,10/27/2024,27,2,"8,269.31"
,10/27/2024,27,3,"7,985.52"
,10/27/2024,27,4,"7,756.31"
,10/27/2024,27,5,"7,715.07"
,10/27/2024,27,6,"7,692.60"
,10/27/2024,27,7,"7,686.24"
,10/27/2024,27,8,"7,689.49"
,10/27/2024,27,9,"8,029.62"
,10/27/2024,27,10,"8,546.00"
,10/27/2024,27,11,"8,779.49"
,10/27/2024,27,12,"8,879.37"
,10/27/2024,27,13,"8,834.22"
,10/27/2024,27,14,"8,832.63"
,10/27/2024,27,15,"8,844.45"
,10/27/2024,27,16,"8,678.27"
,10/27/2024,27,17,"8,576.64"
,10/27/2024,27,18,"8,572.84"
,10/27/2024,27,19,"8,628.30"
,10/27/2024,27,20,"8,894.51"
,10/27/2024,27,21,"9,507.62"
,10/27/2024,27,22,"9,758.56"
,10/27/2024,27,23,"9,693.00"
,10/27/2024,27,24,"9,291.10"
,10/28/2024,28,1,"8,770.21"
,10/28/2024,28,2,"8,478.61"
,10/28/2024,28,3,"8,325.10"
,10/28/2024,28,4,"8,177.57"
,10/28/2024,28,5,"8,124.09"
,10/28/2024,28,6,"8,227.69"
,10/28/2024,28,7,"8,611.70"
,10/28/2024,28,8,"8,974.19"
,10/28/2024,28,9,"9,728.17"
,10/28/2024,28,10,"10,334.55"
,10/28/2024,28,11,"10,582.21"
,10/28/2024,28,12,"10,818.56"
,10/28/2024,28,13,"10,897.88"
,10/28/2024,28,14,"10,932.64"
,10/28/2024,28,15,"10,950.21"
,10/28/2024,28,16,"10,995.41"
,10/28/2024,28,17,"10,760.10"
,10/28/2024,28,18,"10,455.68"
,10/28/2024,28,19,"10,199.00"
,10/28/2024,28,20,"10,323.63"
,10/28/2024,28,21,"10,689.00"
,10/28/2024,28,22,"10,757.60"
,10/28/2024,28,23,"10,382.67"
,10/28/2024,28,24,"9,875.65"
,10/29/2024,29,1,"9,426.67"
,10/29/2024,29,2,"9,024.88"
,10/29/2024,29,3,"8,790.44"
,10/29/2024,29,4,"8,633.89"
,10/29/2024,29,5,"8,611.66"
,10/29/2024,29,6,"8,599.06"
,10/29/2024,29,7,"8,930.78"
,10/29/2024,29,8,"8,886.91"
,10/29/2024,29,9,"9,764.24"
,10/29/2024,29,10,"10,333.84"
,10/29/2024,29,11,"10,596.31"
,10/29/2024,29,12,"10,605.71"
,10/29/2024,29,13,"10,620.84"
,10/29/2024,29,14,"10,556.52"
,10/29/2024,29,15,"10,547.17"
,10/29/2024,29,16,"10,609.70"
,10/29/2024,29,17,"10,485.27"
,10/29/2024,29,18,"10,178.28"
,10/29/2024,29,19,"9,859.94"
,10/29/2024,29,20,"10,005.64"
,10/29/2024,29,21,"10,390.48"
,10/29/2024,29,22,"10,416.07"
,10/29/2024,29,23,"10,165.65"
,10/29/2024,29,24,"9,779.42"
,10/30/2024,30,1,"9,273.69"
,10/30/2024,30,2,"8,884.14"
,10/30/2024,30,3,"8,638.37"
,10/30/2024,30,4,"8,495.67"
,10/30/2024,30,5,"8,478.21"
,10/30/2024,30,6,"8,585.92"
,10/30/2024,30,7,"9,020.29"
,10/30/2024,30,8,"9,321.07"
,10/30/2024,30,9,"9,940.38"
,10/30/2024,30,10,"10,681.73"
,10/30/2024,30,11,"10,861.25"
,10/30/2024,30,12,"10,693.73"
,10/30/2024,30,13,"10,739.72"
,10/30/2024,30,14,"10,718.36"
,10/30/2024,30,15,"10,607.68"
,10/30/2024,30,16,"10,554.11"
,10/30/2024,30,17,"10,437.03"
,10/30/2024,30,18,"10,097.73"
,10/30/2024,30,19,"9,727.79"
,10/30/2024,30,20,"9,776.41"
,10/30/2024,30,21,"10,077.77"
,10/30/2024,30,22,"10,117.48"
,10/30/2024,30,23,"9,847.97"
,10/30/2024,30,24,"9,434.57"
,10/31/2024,31,1,"9,050.36"
,10/31/2024,31,2,"8,749.93"
,10/31/2024,31,3,"8,575.86"
,10/31/2024,31,4,"8,423.92"
,10/31/2024,31,5,"8,243.03"
,10/31/2024,31,6,"8,275.38"
,10/31/2024,31,7,"8,189.47"
,10/31/2024,31,8,"7,987.72"
,10/31/2024,31,9,"8,490.92"
,10/31/2024,31,10,"9,172.29"
,10/31/2024,31,11,"9,498.90"
,10/31/2024,31,12,"9,735.22"
,10/31/2024,31,13,"9,832.25"
,10/31/2024,31,14,"9,876.36"
,10/31/2024,31,15,"9,784.37"
,10/31/2024,31,16,"9,553.47"
,10/31/2024,31,17,"9,310.08"
,10/31/2024,31,18,"9,118.77"
,10/31/2024,31,19,"9,046.33"
,10/31/2024,31,20,"9,135.89"
,10/31/2024,31,21,"9,526.24"
,10/31/2024,31,22,"9,625.87"
,10/31/2024,31,23,"9,412.53"
,10/31/2024,31,24,"9,238.18"
,11/1/2024,1,1,"8,853.90"
,11/1/2024,1,2,"8,567.75"
,11/1/2024,1,3,"8,320.69"
,11/1/2024,1,4,"8,185.22"
,11/1/2024,1,5,"8,074.18"
,11/1/2024,1,6,"7,953.64"
,11/1/2024,1,7,"8,010.40"
,11/1/2024,1,8,"7,818.44"
,11/1/2024,1,9,"8,065.74"
,11/1/2024,1,10,"8,757.25"
,11/1/2024,1,11,"9,164.40"
,11/1/2024,1,12,"9,417.49"
,11/1/2024,1,13,"9,628.83"
,11/1/2024,1,14,"9,696.70"
,11/1/2024,1,15,"9,589.78"
,11/1/2024,1,16,"9,286.04"
,11/1/2024,1,17,"8,967.07"
,11/1/2024,1,18,"8,782.56"
,11/1/2024,1,19,"8,841.06"
,11/1/2024,1,20,"9,037.58"
,11/1/2024,1,21,"9,509.88"
,11/1/2024,1,22,"9,702.29"
,11/1/2024,1,23,"9,527.99"
,11/1/2024,1,24,"9,268.73"
,11/2/2024,2,1,"8,866.88"
,11/2/2024,2,2,"8,560.67"
,11/2/2024,2,3,"8,305.36"
,11/2/2024,2,4,"8,149.57"
,11/2/2024,2,5,"8,062.51"
,11/2/2024,2,6,"8,087.41"
,11/2/2024,2,7,"8,143.86"
,11/2/2024,2,8,"8,221.35"
,11/2/2024,2,9,"8,828.23"
,11/2/2024,2,10,"9,265.67"
,11/2/2024,2,11,"9,654.04"
,11/2/2024,2,12,"9,792.06"
,11/2/2024,2,13,"9,823.95"
,11/2/2024,2,14,"9,764.93"
,11/2/2024,2,15,"9,572.30"
,11/2/2024,2,16,"9,366.74"
,11/2/2024,2,17,"9,061.80"
,11/2/2024,2,18,"8,870.88"
,11/2/2024,2,19,"8,941.79"
,11/2/2024,2,20,"9,052.55"
,11/2/2024,2,21,"9,547.45"
,11/2/2024,2,22,"9,694.08"
,11/2/2024,2,23,"9,481.14"
,11/2/2024,2,24,"9,182.71"
,11/3/2024,3,1,"8,829.26"
,11/3/2024,3,2,"8,469.58"
,11/3/2024,3,3,"8,141.61"
,11/3/2024,3,4,"7,876.74"
,11/3/2024,3,5,"7,906.36"
,11/3/2024,3,6,"8,027.18"
,11/3/2024,3,7,"8,098.55"
,11/3/2024,3,8,"7,737.42"
,11/3/2024,3,9,"8,157.27"
,11/3/2024,3,10,"8,506.06"
,11/3/2024,3,11,"9,014.03"
,11/3/2024,3,12,"9,177.39"
,11/3/2024,3,13,"9,318.81"
,11/3/2024,3,14,"9,422.41"
,11/3/2024,3,15,"9,313.98"
,11/3/2024,3,16,"9,216.68"
,11/3/2024,3,17,"9,136.88"
,11/3/2024,3,18,"9,050.88"
,11/3/2024,3,19,"9,052.03"
,11/3/2024,3,20,"9,306.57"
,11/3/2024,3,21,"9,788.78"
,11/3/2024,3,22,"9,909.59"
,11/3/2024,3,23,"9,757.62"
,11/3/2024,3,24,"9,314.74"
,11/4/2024,4,1,"8,910.57"
,11/4/2024,4,2,"8,605.75"
,11/4/2024,4,3,"8,410.53"
,11/4/2024,4,4,"8,367.21"
,11/4/2024,4,5,"8,332.88"
,11/4/2024,4,6,"8,397.11"
,11/4/2024,4,7,"8,727.50"
,11/4/2024,4,8,"9,229.22"
,11/4/2024,4,9,"9,894.17"
,11/4/2024,4,10,"10,397.03"
,11/4/2024,4,11,"10,507.55"
,11/4/2024,4,12,"10,541.39"
,11/4/2024,4,13,"10,570.52"
,11/4/2024,4,14,"10,536.77"
,11/4/2024,4,15,"10,485.36"
,11/4/2024,4,16,"10,384.14"
,11/4/2024,4,17,"10,185.64"
,11/4/2024,4,18,"9,831.93"
,11/4/2024,4,19,"9,487.65"
,11/4/2024,4,20,"9,769.87"
,11/4/2024,4,21,"10,284.25"
,11/4/2024,4,22,"10,516.45"
,11/4/2024,4,23,"10,242.75"
,11/4/2024,4,24,"9,673.98"
,11/5/2024,5,1,"9,130.52"
,11/5/2024,5,2,"8,791.15"
,11/5/2024,5,3,"8,537.45"
,11/5/2024,5,4,"8,372.04"
,11/5/2024,5,5,"8,329.94"
,11/5/2024,5,6,"8,378.01"
,11/5/2024,5,7,"8,774.69"
,11/5/2024,5,8,"9,147.61"
,11/5/2024,5,9,"9,735.51"
,11/5/2024,5,10,"10,254.22"
,11/5/2024,5,11,"10,444.72"
,11/5/2024,5,12,"10,552.72"
,11/5/2024,5,13,"10,467.81"
,11/5/2024,5,14,"10,471.37"
,11/5/2024,5,15,"10,369.21"
,11/5/2024,5,16,"10,385.79"
,11/5/2024,5,17,"10,321.37"
,11/5/2024,5,18,"10,088.66"
,11/5/2024,5,19,"9,895.56"
,11/5/2024,5,20,"9,963.57"
,11/5/2024,5,21,"10,422.23"
,11/5/2024,5,22,"10,506.91"
,11/5/2024,5,23,"10,161.78"
,11/5/2024,5,24,"9,729.93"
,11/6/2024,6,1,"9,149.97"
,11/6/2024,6,2,"8,773.00"
,11/6/2024,6,3,"8,651.53"
,11/6/2024,6,4,"8,488.44"
,11/6/2024,6,5,"8,343.70"
,11/6/2024,6,6,"8,423.30"
,11/6/2024,6,7,"8,910.73"
,11/6/2024,6,8,"9,278.48"
,11/6/2024,6,9,"9,787.25"
,11/6/2024,6,10,"10,208.87"
,11/6/2024,6,11,"10,382.65"
,11/6/2024,6,12,"10,408.24"
,11/6/2024,6,13,"10,469.65"
,11/6/2024,6,14,"10,302.45"
,11/6/2024,6,15,"10,237.27"
,11/6/2024,6,16,"10,176.39"
,11/6/2024,6,17,"10,072.41"
,11/6/2024,6,18,"9,866.15"
,11/6/2024,6,19,"9,671.12"
,11/6/2024,6,20,"9,754.24"
,11/6/2024,6,21,"10,172.34"
,11/6/2024,6,22,"10,386.58"
,11/6/2024,6,23,"10,111.66"
,11/6/2024,6,24,"9,634.46"
,11/7/2024,7,1,"9,268.81"
,11/7/2024,7,2,"8,705.28"
,11/7/2024,7,3,"8,461.93"
,11/7/2024,7,4,"8,379.01"
,11/7/2024,7,5,"8,390.97"
,11/7/2024,7,6,"8,463.94"
,11/7/2024,7,7,"8,755.96"
,11/7/2024,7,8,"9,224.30"
,11/7/2024,7,9,"9,939.15"
,11/7/2024,7,10,"10,497.23"
,11/7/2024,7,11,"10,654.93"
